sample,eem_location,abs_location,dilution
B2S6S7_08022023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/08222023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/08222023/B2S6S7_08022023.csv,6
B3S7S9_08022023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/08222023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/08222023/B3S7S9_08022023.csv,6
B3S8S13_08022023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/08222023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/08222023/B3S8S13_08022023.csv,6
B3S9S14_08022023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/08222023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/08222023/B3S9S14_08022023.csv,6
B3S9S14_08022023_blank,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/08222023,NA,1
B1S1S3_09082023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B1S1S3_09082023.csv,6
B1S2S5_09082023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B1S2S5_09082023.csv,6
B1S2s9_09082023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B1S2s9_09082023.csv,6
B1S3S3_09292023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B1S3S3_09292023.csv,6
B1S3S5a_09082023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B1S3S5a_09082023.csv,6
B1S4S5_09292023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B1S4S5_09292023.csv,6
B1S4S6_09082023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B1S4S6_09082023.csv,6
B1S5S6a_09082023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B1S5S6a_09082023.csv,6
B2S10S14_09292023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S10S14_09292023.csv,6
B2S11S15_09292023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S11S15_09292023.csv,6
B2S5S5a_09292023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S5S5a_09292023.csv,6
B2S6S6_09292023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S6S6_09292023.csv,6
B2S6S7_09082023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S6S7_09082023.csv,6
B2S7S7_09292023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S7S7_09292023.csv,6
B2S7S9_09082023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S7S9_09082023.csv,6
B2S8S13_09082023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S8S13_09082023.csv,6
B2S8S9_09292023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S8S9_09292023.csv,6
B2S9S13_09292023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S9S13_09292023.csv,6
B2S9S14_09082023,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,//ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/abs/10202023/B2S9S14_09082023.csv,6
B2S9S14_09082023_blank,\\ad.ufl.edu/ifas/SFRC/Groups/Hydrology/Bradford_Forest_Project/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Bradford Streams/eem/10202023,NA,1
