"sample","eem_location","abs_location","dilution"
"B1S125GW7_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S125GW7_04182024.csv","6"
"B1S12S5GW7_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S12S5GW7_04182024.csv","6"
"B1S136GW1_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S136GW1_04182024.csv","6"
"B1S13S6GW1_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S13S6GW1_04182024.csv","6"
"B1S1416GW2_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S1416GW2_04182024.csv","6"
"B1S141S6GW2_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S141S6GW2_04182024.csv","6"
"B1S156GW3_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S156GW3_04182024.csv","6"
"B1S15a_550_04152024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S15a_550_04152024.csv","6"
"B1S15S6GW3_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S15S6GW3_04182024.csv","6"
"B1S166GW5_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S166GW5_04182024.csv","6"
"B1S16S6GW5_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S16S6GW5_04182024.csv","6"
"B1S179GW3_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S179GW3_04182024.csv","6"
"B1S17S9GW3_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S17S9GW3_04182024.csv","6"
"B1S189GW2_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S189GW2_04182024.csv","6"
"B1S18S9GW2_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S18S9GW2_04182024.csv","6"
"B1S215_409_04152024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S215_409_04152024.csv","6"
"B1S415_4_04152024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S415_4_04152024.csv","6"
"B1S55_597_04152024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S55_597_04152024.csv","6"
"B1S615_516_04152024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S615_516_04152024.csv","6"
"B1S75_546_04152024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S75_546_04152024.csv","6"
"B1S85A_598_04152024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S85A_598_04152024.csv","6"
"B1S95_560_04152024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B1S95_560_04152024.csv","6"
"B2S199GW4_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S199GW4_04182024.csv","6"
"B2S19S9GW4_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S19S9GW4_04182024.csv","6"
"B2S209_77_04152024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S209_77_04152024.csv","6"
"B2S215GW5_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S215GW5_04182024.csv","6"
"B2S21S5GW5_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S21S5GW5_04182024.csv","6"
"B2S226A_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S226A_04182024.csv","6"
"B2S22S6a_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S22S6a_04182024.csv","6"
"B2S233(1)_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S233(1)_04182024.csv","6"
"B2S23S3_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S23S3_04182024.csv","6"
"B2S245GW2_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S245GW2_04182024.csv","6"
"B2S24S5GW2_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S24S5GW2_04182024.csv","6"
"B2S2513_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S2513_04182024.csv","6"
"B2S25S13_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S25S13_04182024.csv","6"
"B2S265GW3_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S265GW3_04182024.csv","6"
"B2S26S5GW3_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S26S5GW3_04182024.csv","6"
"B2S2715_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S2715_04182024.csv","6"
"B2S27S15_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S27S15_04182024.csv","6"
"B2S286_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S286_04182024.csv","6"
"B2S28S6_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S28S6_04182024.csv","6"
"B2S295A_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S295A_04182024.csv","6"
"B2S29S5a_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S29S5a_04182024.csv","6"
"B2S319GW1_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S319GW1_04182024.csv","6"
"B2S31S9GW1_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S31S9GW1_04182024.csv","6"
"B2S326GW4_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S326GW4_04182024.csv","6"
"B2S32S6GW4_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S32S6GW4_04182024.csv","6"
"B2S335GW6_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S335GW6_04182024.csv","6"
"B2S33S5GW6_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S33S5GW6_04182024.csv","6"
"B2S345_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S345_04182024.csv","6"
"B2S34S5_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S34S5_04182024.csv","6"
"B2S357_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S357_04182024.csv","6"
"B2S35S7_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S35S7_04182024.csv","6"
"B2S365GW4_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S365GW4_04182024.csv","6"
"B2S36S5GW4_04182024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/04232024/B2S36S5GW4_04182024.csv","6"
"B2S36S5GW4_04182024_blank","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/04232024",NA,"6"
"B1S1S3_04032023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B1S1S3_04032023.csv","6"
"B1S1S6_05012023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B1S1S6_05012023.csv","6"
"B1S2S5_04032023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B1S2S5_04032023.csv","6"
"B1S2S6_04032023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B1S2S6_04032023.csv","6"
"B1S3S5_05012023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B1S3S5_05012023.csv","6"
"B1S3W5-560","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B1S3W5-560.csv","6"
"B1S4S5a_05032023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B1S4S5a_05032023.csv","6"
"B1S5S5a_04032023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B1S5S5a_04032023.csv","6"
"B1S6S6_04032034","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B1S6S6_04032034.csv","6"
"B1S7S6_05012023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B1S7S6_05012023.csv","6"
"B2S10S13_04032023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B2S10S13_04032023.csv","6"
"B2S11S13_05012023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B2S11S13_05012023.csv","6"
"B2S12S14_04032023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B2S12S14_04032023.csv","6"
"B2S13S14_05012023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B2S13S14_05012023.csv","6"
"B2S14W5-560_05032023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B2S14W5-560_05032023.csv","6"
"B2S8S7_04032023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B2S8S7_04032023.csv","6"
"B2S9S7_05012023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/052023/B2S9S7_05012023.csv","6"
"B2S9S7_05012023_blank","C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/eem/052023",NA,"6"
"B1S1S3_01092024",NA,"C:/Howley_Bradford_Streams/Howley_Bradford_Streams/01_Raw_data/Aqualog_processing/projects/Howley_Bradford/abs/01092024/B1S1S3_01092024.csv","6"
