Date,FullSpC,LowSpC,ID
2025-04-02T09:34:46Z,234.3,237.6,5.2
2025-04-02T09:34:47Z,233.8,237.2,5.2
2025-04-02T09:34:48Z,233.8,237.2,5.2
2025-04-02T09:34:49Z,233.8,237.2,5.2
2025-04-02T09:34:50Z,232.8,236.1,5.2
2025-04-02T09:34:51Z,232.1,235.4,5.2
2025-04-02T09:34:52Z,231,233.9,5.2
2025-04-02T09:34:53Z,229.9,233.1,5.2
2025-04-02T09:34:54Z,231.5,235,5.2
2025-04-02T09:34:55Z,231.2,234.2,5.2
2025-04-02T09:34:56Z,231,234.2,5.2
2025-04-02T09:34:57Z,230.8,233.9,5.2
2025-04-02T09:34:58Z,230.9,234.2,5.2
2025-04-02T09:34:59Z,231,234.2,5.2
2025-04-02T09:35:00Z,231,233.9,5.2
2025-04-02T09:35:01Z,231,234.2,5.2
2025-04-02T09:35:02Z,230.4,233.5,5.2
2025-04-02T09:35:03Z,230,233.1,5.2
2025-04-02T09:35:04Z,229.9,233.1,5.2
2025-04-02T09:35:05Z,230,233.1,5.2
2025-04-02T09:35:06Z,229.1,232,5.2
2025-04-02T09:35:07Z,229,231.6,5.2
2025-04-02T09:35:08Z,228.9,231.6,5.2
2025-04-02T09:35:09Z,228.5,231.6,5.2
2025-04-02T09:35:10Z,227.4,230.5,5.2
2025-04-02T09:35:11Z,227.2,230.5,5.2
2025-04-02T09:35:12Z,228.7,231.6,5.2
2025-04-02T09:35:13Z,229.5,232,5.2
2025-04-02T09:35:14Z,229,232,5.2
2025-04-02T09:35:15Z,228.5,231.6,5.2
2025-04-02T09:35:16Z,228.6,231.6,5.2
2025-04-02T09:35:17Z,228.3,231.2,5.2
2025-04-02T09:35:18Z,227.9,230.9,5.2
2025-04-02T09:35:19Z,227,229.7,5.2
2025-04-02T09:35:20Z,227.2,230.1,5.2
2025-04-02T09:35:21Z,227.1,230.1,5.2
2025-04-02T09:35:22Z,225.9,228.6,5.2
2025-04-02T09:35:23Z,224.8,227.9,5.2
2025-04-02T09:35:24Z,223.9,226.8,5.2
2025-04-02T09:35:25Z,224.3,227.1,5.2
2025-04-02T09:35:26Z,222.5,225.3,5.2
2025-04-02T09:35:27Z,224.6,227.5,5.2
2025-04-02T09:35:28Z,224.6,227.5,5.2
2025-04-02T09:35:29Z,224.7,227.5,5.2
2025-04-02T09:35:30Z,224.5,227.1,5.2
2025-04-02T09:35:31Z,223.7,226.8,5.2
2025-04-02T09:35:32Z,223.8,226.8,5.2
2025-04-02T09:35:33Z,223.3,226.4,5.2
2025-04-02T09:35:34Z,222.9,226,5.2
2025-04-02T09:35:35Z,222.6,225.6,5.2
2025-04-02T09:35:36Z,222.5,225.3,5.2
2025-04-02T09:35:37Z,222.3,225.3,5.2
2025-04-02T09:35:38Z,222.6,225.6,5.2
2025-04-02T09:35:39Z,222.6,225.6,5.2
2025-04-02T09:35:40Z,222.6,225.6,5.2
2025-04-02T09:35:41Z,222.5,225.3,5.2
2025-04-02T09:35:42Z,222.4,225.3,5.2
2025-04-02T09:35:43Z,222.4,225.3,5.2
2025-04-02T09:35:44Z,222.5,225.6,5.2
2025-04-02T09:35:45Z,222.1,224.9,5.2
2025-04-02T09:35:46Z,222,224.9,5.2
2025-04-02T09:35:47Z,221.9,224.9,5.2
2025-04-02T09:35:48Z,221.1,223.8,5.2
2025-04-02T09:35:49Z,220.8,223.8,5.2
2025-04-02T09:35:50Z,220.8,223.8,5.2
2025-04-02T09:35:51Z,220.8,223.8,5.2
2025-04-02T09:35:52Z,220.8,223.8,5.2
2025-04-02T09:35:53Z,220.4,223.4,5.2
2025-04-02T09:35:54Z,220.4,223.4,5.2
2025-04-02T09:35:55Z,219,221.9,5.2
2025-04-02T09:35:56Z,219.3,222.3,5.2
2025-04-02T09:35:57Z,219.4,222.3,5.2
2025-04-02T09:35:58Z,219.4,222.3,5.2
2025-04-02T09:35:59Z,219.8,223,5.2
2025-04-02T09:36:00Z,220.3,223,5.2
2025-04-02T09:36:01Z,218.8,221.5,5.2
2025-04-02T09:36:02Z,218.3,221.1,5.2
2025-04-02T09:36:03Z,218.5,221.5,5.2
2025-04-02T09:36:04Z,217.7,220.8,5.2
2025-04-02T09:36:05Z,217.6,220.4,5.2
2025-04-02T09:36:06Z,217.5,220.4,5.2
2025-04-02T09:36:07Z,217.5,220.4,5.2
2025-04-02T09:36:08Z,217.4,220.4,5.2
2025-04-02T09:36:09Z,216.9,219.6,5.2
2025-04-02T09:36:10Z,216.8,219.6,5.2
2025-04-02T09:36:11Z,216.6,219.6,5.2
2025-04-02T09:36:12Z,215.9,218.5,5.2
2025-04-02T09:36:13Z,215.7,218.5,5.2
2025-04-02T09:36:14Z,215.6,218.5,5.2
2025-04-02T09:36:15Z,215.6,218.5,5.2
2025-04-02T09:36:16Z,215.2,217.8,5.2
2025-04-02T09:36:17Z,213.6,216.3,5.2
2025-04-02T09:36:18Z,213.6,216.6,5.2
2025-04-02T09:36:19Z,213.8,216.3,5.2
2025-04-02T09:36:20Z,213.8,216.6,5.2
2025-04-02T09:36:21Z,214,216.6,5.2
2025-04-02T09:36:22Z,214,216.6,5.2
2025-04-02T09:36:23Z,213.9,217,5.2
2025-04-02T09:36:24Z,213.3,216.3,5.2
2025-04-02T09:36:25Z,212.5,215.1,5.2
2025-04-02T09:36:26Z,212,214.8,5.2
2025-04-02T09:36:27Z,212.1,214.8,5.2
2025-04-02T09:36:28Z,211.9,214.4,5.2
2025-04-02T09:36:29Z,211.8,214.4,5.2
2025-04-02T09:36:30Z,211.6,214.4,5.2
2025-04-02T09:36:31Z,211,214,5.2
2025-04-02T09:36:32Z,210.6,213.3,5.2
2025-04-02T09:36:33Z,210.7,213.6,5.2
2025-04-02T09:36:34Z,210.7,213.3,5.2
2025-04-02T09:36:35Z,210.8,213.3,5.2
2025-04-02T09:36:36Z,209.5,212.1,5.2
2025-04-02T09:36:37Z,209.6,212.1,5.2
2025-04-02T09:36:38Z,209.5,212.1,5.2
2025-04-02T09:36:39Z,210,213.3,5.2
2025-04-02T09:36:40Z,210.1,212.9,5.2
2025-04-02T09:36:41Z,210,213.3,5.2
2025-04-02T09:36:42Z,209.9,212.5,5.2
2025-04-02T09:36:43Z,210,212.9,5.2
2025-04-02T09:36:44Z,209.8,212.9,5.2
2025-04-02T09:36:45Z,209.6,212.2,5.2
2025-04-02T09:36:46Z,209.5,212.2,5.2
2025-04-02T09:36:47Z,209.3,211.8,5.2
2025-04-02T09:36:48Z,209.2,211.8,5.2
2025-04-02T09:36:49Z,209.1,211.8,5.2
2025-04-02T09:36:50Z,209.1,211.8,5.2
2025-04-02T09:36:51Z,209,211.4,5.2
2025-04-02T09:36:52Z,208.9,211.8,5.2
2025-04-02T09:36:53Z,208.8,211.4,5.2
2025-04-02T09:36:54Z,208.4,211,5.2
2025-04-02T09:36:55Z,208.1,210.7,5.2
2025-04-02T09:36:56Z,208,210.7,5.2
2025-04-02T09:36:57Z,207.8,210.3,5.2
2025-04-02T09:36:58Z,207.5,210.3,5.2
2025-04-02T09:36:59Z,207.5,210.3,5.2
2025-04-02T09:37:00Z,207,209.9,5.2
2025-04-02T09:37:01Z,206.4,209.2,5.2
2025-04-02T09:37:02Z,206.4,208.8,5.2
2025-04-02T09:37:03Z,206.3,208.8,5.2
2025-04-02T09:37:04Z,206.3,208.8,5.2
2025-04-02T09:37:05Z,206,208.4,5.2
2025-04-02T09:37:06Z,206.4,209.2,5.2
2025-04-02T09:37:07Z,206.3,208.8,5.2
2025-04-02T09:37:08Z,205.9,208.4,5.2
2025-04-02T09:37:09Z,205.2,207.3,5.2
2025-04-02T09:37:10Z,205,207.7,5.2
2025-04-02T09:37:11Z,205,207.7,5.2
2025-04-02T09:37:12Z,205,207.3,5.2
2025-04-02T09:37:13Z,205,207.3,5.2
2025-04-02T09:37:14Z,203.7,206.2,5.2
2025-04-02T09:37:15Z,203.2,205.4,5.2
2025-04-02T09:37:16Z,202.7,205,5.2
2025-04-02T09:37:17Z,203.1,205.4,5.2
2025-04-02T09:37:18Z,203,205.4,5.2
2025-04-02T09:37:19Z,202.9,205.4,5.2
2025-04-02T09:37:20Z,202.8,205,5.2
2025-04-02T09:37:21Z,202.8,205,5.2
2025-04-02T09:37:22Z,203,205,5.2
2025-04-02T09:37:23Z,203.5,205.8,5.2
2025-04-02T09:37:24Z,203.1,205.4,5.2
2025-04-02T09:37:25Z,203.5,205.8,5.2
2025-04-02T09:37:26Z,203.3,205.4,5.2
2025-04-02T09:37:27Z,202.7,205,5.2
2025-04-02T09:37:28Z,201.9,204.3,5.2
2025-04-02T09:37:29Z,201.4,203.5,5.2
2025-04-02T09:37:30Z,201.2,203.5,5.2
2025-04-02T09:37:31Z,201,203.5,5.2
2025-04-02T09:37:32Z,201.1,203.2,5.2
2025-04-02T09:37:33Z,200.8,203.2,5.2
2025-04-02T09:37:34Z,200.5,203.2,5.2
2025-04-02T09:37:35Z,200.5,203.2,5.2
2025-04-02T09:37:36Z,200.3,202.8,5.2
2025-04-02T09:37:37Z,200.3,202.8,5.2
2025-04-02T09:37:38Z,199.8,202,5.2
2025-04-02T09:37:39Z,199.4,201.7,5.2
2025-04-02T09:37:40Z,199.3,201.3,5.2
2025-04-02T09:37:41Z,199.4,201.7,5.2
2025-04-02T09:37:42Z,199.3,201.7,5.2
2025-04-02T09:37:43Z,198.9,200.9,5.2
2025-04-02T09:37:44Z,199.1,201.3,5.2
2025-04-02T09:37:45Z,198.9,200.9,5.2
2025-04-02T09:37:46Z,199,201.3,5.2
2025-04-02T09:37:47Z,198.9,200.9,5.2
2025-04-02T09:37:48Z,198.9,200.9,5.2
2025-04-02T09:37:49Z,198.8,200.9,5.2
2025-04-02T09:37:50Z,198.3,200.5,5.2
2025-04-02T09:37:51Z,197.3,199.8,5.2
2025-04-02T09:37:52Z,196.7,199.4,5.2
2025-04-02T09:37:53Z,196.5,198.7,5.2
2025-04-02T09:37:54Z,196.6,199,5.2
2025-04-02T09:37:55Z,196.3,198.3,5.2
2025-04-02T09:37:56Z,196.7,199,5.2
2025-04-02T09:37:57Z,197.1,199.4,5.2
2025-04-02T09:37:58Z,196.3,198.7,5.2
2025-04-02T09:37:59Z,196.1,198.7,5.2
2025-04-02T09:38:00Z,195.3,197.9,5.2
2025-04-02T09:38:01Z,194.2,196,5.2
2025-04-02T09:38:02Z,193.5,195.7,5.2
2025-04-02T09:38:03Z,193.6,195.7,5.2
2025-04-02T09:38:04Z,192.9,195.3,5.2
2025-04-02T09:38:05Z,192.9,195.3,5.2
2025-04-02T09:38:06Z,193.1,195.3,5.2
2025-04-02T09:38:07Z,192.9,195.3,5.2
2025-04-02T09:38:08Z,192.6,194.9,5.2
2025-04-02T09:38:09Z,192.5,194.9,5.2
2025-04-02T09:38:10Z,192.5,194.9,5.2
2025-04-02T09:38:11Z,192.9,195.3,5.2
2025-04-02T09:38:12Z,192.6,194.9,5.2
2025-04-02T09:38:13Z,192.6,194.9,5.2
2025-04-02T09:38:14Z,192.4,194.9,5.2
2025-04-02T09:38:15Z,192.3,194.5,5.2
2025-04-02T09:38:16Z,192.4,194.9,5.2
2025-04-02T09:38:17Z,192.2,194.2,5.2
2025-04-02T09:38:18Z,191.6,193.4,5.2
2025-04-02T09:38:19Z,192,194.2,5.2
2025-04-02T09:38:20Z,191.8,193.8,5.2
2025-04-02T09:38:21Z,191.2,193.4,5.2
2025-04-02T09:38:22Z,191.6,193.8,5.2
2025-04-02T09:38:23Z,191.6,193.8,5.2
2025-04-02T09:38:24Z,190.5,192.7,5.2
2025-04-02T09:38:25Z,190,191.9,5.2
2025-04-02T09:38:26Z,188.7,190.4,5.2
2025-04-02T09:38:27Z,187.9,189.7,5.2
2025-04-02T09:38:28Z,187.4,189.7,5.2
2025-04-02T09:38:29Z,188.1,189.7,5.2
2025-04-02T09:38:30Z,188.8,190.8,5.2
2025-04-02T09:38:31Z,188.7,190.4,5.2
2025-04-02T09:38:32Z,188.9,191.2,5.2
2025-04-02T09:38:33Z,189,191.2,5.2
2025-04-02T09:38:34Z,189.1,191.5,5.2
2025-04-02T09:38:35Z,188.5,190.4,5.2
2025-04-02T09:38:36Z,189,190.8,5.2
2025-04-02T09:38:37Z,189.2,191.2,5.2
2025-04-02T09:38:38Z,188.9,190.8,5.2
2025-04-02T09:38:39Z,189.1,191.5,5.2
2025-04-02T09:38:40Z,188.8,191.2,5.2
2025-04-02T09:38:41Z,187,188.9,5.2
2025-04-02T09:38:42Z,188.2,190.4,5.2
2025-04-02T09:38:43Z,185.4,187,5.2
2025-04-02T09:38:44Z,184.3,185.9,5.2
2025-04-02T09:38:45Z,184.7,186.7,5.2
2025-04-02T09:38:46Z,184.7,186.7,5.2
2025-04-02T09:38:47Z,185.9,187.8,5.2
2025-04-02T09:38:48Z,184.4,185.9,5.2
2025-04-02T09:38:49Z,184.1,185.9,5.2
2025-04-02T09:38:50Z,183.1,184.8,5.2
2025-04-02T09:38:51Z,182.6,184.4,5.2
2025-04-02T09:38:52Z,182.2,183.6,5.2
2025-04-02T09:38:53Z,181.7,183.6,5.2
2025-04-02T09:38:54Z,180.2,181.8,5.2
2025-04-02T09:38:55Z,180,181.8,5.2
2025-04-02T09:38:56Z,180.2,181.8,5.2
2025-04-02T09:38:57Z,180.5,181.8,5.2
2025-04-02T09:38:58Z,180.6,182.1,5.2
2025-04-02T09:38:59Z,180.5,181.8,5.2
2025-04-02T09:39:00Z,180.7,182.1,5.2
2025-04-02T09:39:01Z,181.3,182.9,5.2
2025-04-02T09:39:02Z,182.7,184.4,5.2
2025-04-02T09:39:03Z,182.6,184.4,5.2
2025-04-02T09:39:04Z,182.5,184,5.2
2025-04-02T09:39:05Z,180.8,182.5,5.2
2025-04-02T09:39:06Z,180.2,181.8,5.2
2025-04-02T09:39:07Z,179.8,181.4,5.2
2025-04-02T09:39:08Z,180,181.4,5.2
2025-04-02T09:39:09Z,179.8,181.4,5.2
2025-04-02T09:39:10Z,179.6,181.4,5.2
2025-04-02T09:39:11Z,180.8,182.5,5.2
2025-04-02T09:39:12Z,181,182.5,5.2
2025-04-02T09:39:13Z,181.1,182.5,5.2
2025-04-02T09:39:14Z,180.8,182.1,5.2
2025-04-02T09:39:15Z,180.3,181.8,5.2
2025-04-02T09:39:16Z,181,182.5,5.2
2025-04-02T09:39:17Z,181.8,183.6,5.2
2025-04-02T09:39:18Z,181.8,183.6,5.2
2025-04-02T09:39:19Z,180,181.8,5.2
2025-04-02T09:39:20Z,179.1,180.3,5.2
2025-04-02T09:39:21Z,178.9,180.6,5.2
2025-04-02T09:39:22Z,179.2,181,5.2
2025-04-02T09:39:23Z,179.5,181,5.2
2025-04-02T09:39:24Z,179.5,181,5.2
2025-04-02T09:39:25Z,179.3,181,5.2
2025-04-02T09:39:26Z,177.5,179.1,5.2
2025-04-02T09:39:27Z,176.3,177.6,5.2
2025-04-02T09:39:28Z,175.6,177.3,5.2
2025-04-02T09:39:29Z,175.4,177.3,5.2
2025-04-02T09:39:30Z,175.2,176.9,5.2
2025-04-02T09:39:31Z,175.7,177.3,5.2
2025-04-02T09:39:32Z,175.4,177.3,5.2
2025-04-02T09:39:33Z,175.3,176.9,5.2
2025-04-02T09:39:34Z,175.5,176.9,5.2
2025-04-02T09:39:35Z,175.4,177.3,5.2
2025-04-02T09:39:36Z,175.3,176.9,5.2
2025-04-02T09:39:37Z,175.2,176.9,5.2
2025-04-02T09:39:38Z,175.4,176.9,5.2
2025-04-02T09:39:39Z,175.1,176.9,5.2
2025-04-02T09:39:40Z,174.8,176.5,5.2
2025-04-02T09:39:41Z,175.1,176.9,5.2
2025-04-02T09:39:42Z,175.2,176.9,5.2
2025-04-02T09:39:43Z,175.4,177.3,5.2
2025-04-02T09:39:44Z,174.9,176.5,5.2
2025-04-02T09:39:45Z,176,177.6,5.2
2025-04-02T09:39:46Z,176.1,177.6,5.2
2025-04-02T09:39:47Z,175.6,176.9,5.2
2025-04-02T09:39:48Z,175.2,176.9,5.2
2025-04-02T09:39:49Z,175,176.9,5.2
2025-04-02T09:39:50Z,174.5,176.5,5.2
2025-04-02T09:39:51Z,174.6,176.5,5.2
2025-04-02T09:39:52Z,174.6,176.5,5.2
2025-04-02T09:39:53Z,173.2,174.6,5.2
2025-04-02T09:39:54Z,173.7,175.8,5.2
2025-04-02T09:39:55Z,173.8,175.8,5.2
2025-04-02T09:39:56Z,173.7,175.4,5.2
2025-04-02T09:39:57Z,172.9,174.6,5.2
2025-04-02T09:39:58Z,172.4,173.9,5.2
2025-04-02T09:39:59Z,172.2,173.9,5.2
2025-04-02T09:40:00Z,173.5,175.4,5.2
2025-04-02T09:40:01Z,173.7,175.8,5.2
2025-04-02T09:40:02Z,174.3,175.8,5.2
2025-04-02T09:40:03Z,173.8,175.4,5.2
2025-04-02T09:40:04Z,173.7,175,5.2
2025-04-02T09:40:05Z,173.5,175.4,5.2
2025-04-02T09:40:06Z,173.3,175.4,5.2
2025-04-02T09:40:07Z,173.1,174.6,5.2
2025-04-02T09:40:08Z,172.9,174.3,5.2
2025-04-02T09:40:09Z,172.9,174.6,5.2
2025-04-02T09:40:10Z,172.8,174.3,5.2
2025-04-02T09:40:11Z,173,174.6,5.2
2025-04-02T09:40:12Z,172.9,174.3,5.2
2025-04-02T09:40:13Z,172.3,173.9,5.2
2025-04-02T09:40:14Z,171.6,173.1,5.2
2025-04-02T09:40:15Z,171.5,173.1,5.2
2025-04-02T09:40:16Z,170.8,172.4,5.2
2025-04-02T09:40:17Z,170.5,172,5.2
2025-04-02T09:40:18Z,170.5,172.4,5.2
2025-04-02T09:40:19Z,171,172.4,5.2
2025-04-02T09:40:20Z,171.3,172.4,5.2
2025-04-02T09:40:21Z,171,172.4,5.2
2025-04-02T09:40:22Z,169.1,170.5,5.2
2025-04-02T09:40:23Z,168.6,170.1,5.2
2025-04-02T09:40:24Z,169.1,170.5,5.2
2025-04-02T09:40:25Z,167.8,169,5.2
2025-04-02T09:40:26Z,166.3,167.5,5.2
2025-04-02T09:40:27Z,164.9,166,5.2
2025-04-02T09:40:28Z,164.5,165.6,5.2
2025-04-02T09:40:29Z,165,166.4,5.2
2025-04-02T09:40:30Z,165.4,166.4,5.2
2025-04-02T09:40:31Z,165.2,166.4,5.2
2025-04-02T09:40:32Z,166.2,167.5,5.2
2025-04-02T09:40:33Z,168,169.4,5.2
2025-04-02T09:40:34Z,168.4,170.1,5.2
2025-04-02T09:40:35Z,167.9,169,5.2
2025-04-02T09:40:36Z,167.1,168.3,5.2
2025-04-02T09:40:37Z,165.6,166.8,5.2
2025-04-02T09:40:38Z,164.9,166,5.2
2025-04-02T09:40:39Z,166.3,167.5,5.2
2025-04-02T09:40:40Z,165.4,166.7,5.2
2025-04-02T09:40:41Z,165.9,167.1,5.2
2025-04-02T09:40:42Z,166.3,167.5,5.2
2025-04-02T09:40:43Z,167.4,169,5.2
2025-04-02T09:40:44Z,167.6,169,5.2
2025-04-02T09:40:45Z,167.6,169,5.2
2025-04-02T09:40:46Z,167.5,169,5.2
2025-04-02T09:40:47Z,167,168.2,5.2
2025-04-02T09:40:48Z,165.6,166.8,5.2
2025-04-02T09:40:49Z,164.7,165.6,5.2
2025-04-02T09:40:50Z,164.5,165.6,5.2
2025-04-02T09:40:51Z,164.4,165.6,5.2
2025-04-02T09:40:52Z,165.2,166.4,5.2
2025-04-02T09:40:53Z,165.3,166.4,5.2
2025-04-02T09:40:54Z,164,164.9,5.2
2025-04-02T09:40:55Z,163.5,164.1,5.2
2025-04-02T09:40:56Z,163.1,163.7,5.2
2025-04-02T09:40:57Z,162.7,163.7,5.2
2025-04-02T09:40:58Z,162.8,163.7,5.2
2025-04-02T09:40:59Z,162.8,163.7,5.2
2025-04-02T09:41:00Z,162.8,163.7,5.2
2025-04-02T09:41:01Z,163.7,164.9,5.2
2025-04-02T09:41:02Z,163.5,164.5,5.2
2025-04-02T09:41:03Z,163.5,164.5,5.2
2025-04-02T09:41:04Z,163.4,164.1,5.2
2025-04-02T09:41:05Z,163.2,164.1,5.2
2025-04-02T09:41:06Z,163.5,164.5,5.2
2025-04-02T09:41:07Z,163,164.1,5.2
2025-04-02T09:41:08Z,162.3,163.4,5.2
2025-04-02T09:41:09Z,162.4,163.4,5.2
2025-04-02T09:41:10Z,162,163,5.2
2025-04-02T09:41:11Z,161.8,162.6,5.2
2025-04-02T09:41:12Z,160.1,160.7,5.2
2025-04-02T09:41:13Z,159.6,160.4,5.2
2025-04-02T09:41:14Z,158.8,159.6,5.2
2025-04-02T09:41:15Z,159.2,160,5.2
2025-04-02T09:41:16Z,159.3,160,5.2
2025-04-02T09:41:17Z,160.3,160.7,5.2
2025-04-02T09:41:18Z,160.6,161.1,5.2
2025-04-02T09:41:19Z,160.4,161.1,5.2
2025-04-02T09:41:20Z,160.6,161.1,5.2
2025-04-02T09:41:21Z,161,161.9,5.2
2025-04-02T09:41:22Z,161.8,162.6,5.2
2025-04-02T09:41:23Z,161.6,162.6,5.2
2025-04-02T09:41:24Z,161.8,162.6,5.2
2025-04-02T09:41:25Z,160.8,161.5,5.2
2025-04-02T09:41:26Z,161,162.2,5.2
2025-04-02T09:41:27Z,161.6,162.2,5.2
2025-04-02T09:41:28Z,160.8,161.9,5.2
2025-04-02T09:41:29Z,161.2,162.2,5.2
2025-04-02T09:41:30Z,161.5,162.2,5.2
2025-04-02T09:41:31Z,160.9,161.9,5.2
2025-04-02T09:41:32Z,160.8,161.5,5.2
2025-04-02T09:41:33Z,160.9,162.2,5.2
2025-04-02T09:41:34Z,160.1,160.7,5.2
2025-04-02T09:41:35Z,159.6,160.4,5.2
2025-04-02T09:41:36Z,160.6,161.5,5.2
2025-04-02T09:41:37Z,160.1,160.7,5.2
2025-04-02T09:41:38Z,160.1,160.7,5.2
2025-04-02T09:41:39Z,160.5,161.5,5.2
2025-04-02T09:41:40Z,160.6,161.1,5.2
2025-04-02T09:41:41Z,160.4,161.1,5.2
2025-04-02T09:41:42Z,160,160.7,5.2
2025-04-02T09:41:43Z,159.9,160.4,5.2
2025-04-02T09:41:44Z,159.8,160.4,5.2
2025-04-02T09:41:45Z,159.9,160.4,5.2
2025-04-02T09:41:46Z,159.5,160.4,5.2
2025-04-02T09:41:47Z,158.9,159.6,5.2
2025-04-02T09:41:48Z,158.7,159.6,5.2
2025-04-02T09:41:49Z,157.6,158.5,5.2
2025-04-02T09:41:50Z,158.3,159.2,5.2
2025-04-02T09:41:51Z,158.9,160,5.2
2025-04-02T09:41:52Z,159.1,160,5.2
2025-04-02T09:41:53Z,158,158.9,5.2
2025-04-02T09:41:54Z,157.5,158.5,5.2
2025-04-02T09:41:55Z,157.9,158.9,5.2
2025-04-02T09:41:56Z,157.9,158.9,5.2
2025-04-02T09:41:57Z,156.2,157,5.2
2025-04-02T09:41:58Z,155.5,156.2,5.2
2025-04-02T09:41:59Z,154.3,155.1,5.2
2025-04-02T09:42:00Z,154.6,155.5,5.2
2025-04-02T09:42:01Z,154.3,155.1,5.2
2025-04-02T09:42:02Z,153.9,154.7,5.2
2025-04-02T09:42:03Z,153.9,154.4,5.2
2025-04-02T09:42:04Z,153.9,154.7,5.2
2025-04-02T09:42:05Z,153.9,154.4,5.2
2025-04-02T09:42:06Z,153.4,154.3,5.2
2025-04-02T09:42:07Z,151,151.3,5.2
2025-04-02T09:42:08Z,153.3,154,5.2
2025-04-02T09:42:09Z,153.4,154.4,5.2
2025-04-02T09:42:10Z,153.1,153.6,5.2
2025-04-02T09:42:11Z,153.4,154,5.2
2025-04-02T09:42:12Z,153.1,153.6,5.2
2025-04-02T09:42:13Z,152.5,152.8,5.2
2025-04-02T09:42:14Z,151.9,152.5,5.2
2025-04-02T09:42:15Z,152.3,152.8,5.2
2025-04-02T09:42:16Z,152.3,152.8,5.2
2025-04-02T09:42:17Z,152,152.5,5.2
2025-04-02T09:42:18Z,151.3,151.7,5.2
2025-04-02T09:42:19Z,150.9,151.3,5.2
2025-04-02T09:42:20Z,151.2,151.7,5.2
2025-04-02T09:42:21Z,152.1,152.5,5.2
2025-04-02T09:42:22Z,151.9,152.5,5.2
2025-04-02T09:42:23Z,152,152.8,5.2
2025-04-02T09:42:24Z,151.9,152.1,5.2
2025-04-02T09:42:25Z,150.5,151,5.2
2025-04-02T09:42:26Z,150.4,151,5.2
2025-04-02T09:42:27Z,150.6,151,5.2
2025-04-02T09:42:28Z,150.2,151,5.2
2025-04-02T09:42:29Z,150.8,151.3,5.2
2025-04-02T09:42:30Z,150.3,151,5.2
2025-04-02T09:42:31Z,150.1,150.6,5.2
2025-04-02T09:42:32Z,150,150.6,5.2
2025-04-02T09:42:33Z,149.7,150.2,5.2
2025-04-02T09:42:34Z,149.8,150.2,5.2
2025-04-02T09:42:35Z,149.8,149.8,5.2
2025-04-02T09:42:36Z,149.6,149.8,5.2
2025-04-02T09:42:37Z,149.5,149.5,5.2
2025-04-02T09:42:38Z,149.6,150.2,5.2
2025-04-02T09:42:39Z,148.6,149.5,5.2
2025-04-02T09:42:40Z,148.7,148.7,5.2
2025-04-02T09:42:41Z,148.4,148.7,5.2
2025-04-02T09:42:42Z,148.4,148.7,5.2
2025-04-02T09:42:43Z,148.6,148.7,5.2
2025-04-02T09:42:44Z,148.6,149.5,5.2
2025-04-02T09:42:45Z,148.3,148.3,5.2
2025-04-02T09:42:46Z,148.4,148.7,5.2
2025-04-02T09:42:47Z,148.1,148.3,5.2
2025-04-02T09:42:48Z,147.7,148,5.2
2025-04-02T09:42:49Z,148.8,149.1,5.2
2025-04-02T09:42:50Z,148.2,148.3,5.2
2025-04-02T09:42:51Z,148.4,148.7,5.2
2025-04-02T09:42:52Z,148.8,149.5,5.2
2025-04-02T09:42:53Z,148.3,148.3,5.2
2025-04-02T09:42:54Z,148.5,149.1,5.2
2025-04-02T09:42:55Z,148.5,148.7,5.2
2025-04-02T09:42:56Z,148.3,148.7,5.2
2025-04-02T09:42:57Z,147.9,148,5.2
2025-04-02T09:42:58Z,148.2,148.3,5.2
2025-04-02T09:42:59Z,148.2,148.3,5.2
2025-04-02T09:43:00Z,147.9,148.3,5.2
2025-04-02T09:43:01Z,147.8,148,5.2
2025-04-02T09:43:02Z,147.4,147.6,5.2
2025-04-02T09:43:03Z,147.9,148.3,5.2
2025-04-02T09:43:04Z,148.4,148.7,5.2
2025-04-02T09:43:05Z,147.8,148.3,5.2
2025-04-02T09:43:06Z,147.6,148,5.2
2025-04-02T09:43:07Z,147.7,148,5.2
2025-04-02T09:43:08Z,147.7,148.3,5.2
2025-04-02T09:43:09Z,147.9,148.3,5.2
2025-04-02T09:43:10Z,148,148.3,5.2
2025-04-02T09:43:11Z,147.7,148,5.2
2025-04-02T09:43:12Z,148.3,148.3,5.2
2025-04-02T09:43:13Z,148,148,5.2
2025-04-02T09:43:14Z,146.9,147.2,5.2
2025-04-02T09:43:15Z,147.2,147.6,5.2
2025-04-02T09:43:16Z,146.8,147.2,5.2
2025-04-02T09:43:17Z,147.2,147.6,5.2
2025-04-02T09:43:18Z,145,145,5.2
2025-04-02T09:43:19Z,144.9,144.9,5.2
2025-04-02T09:43:20Z,144.8,145,5.2
2025-04-02T09:43:21Z,144.6,144.6,5.2
2025-04-02T09:43:22Z,144.5,144.6,5.2
2025-04-02T09:43:23Z,144.5,144.6,5.2
2025-04-02T09:43:24Z,144.7,144.6,5.2
2025-04-02T09:43:25Z,144.6,144.6,5.2
2025-04-02T09:43:26Z,145,144.9,5.2
2025-04-02T09:43:27Z,145,144.9,5.2
2025-04-02T09:43:28Z,144.9,144.9,5.2
2025-04-02T09:43:29Z,145.2,145.3,5.2
2025-04-02T09:43:30Z,145.4,145.7,5.2
2025-04-02T09:43:31Z,145.7,146.1,5.2
